Id,,len,datetime,open,high,low,close,volume,openinterest,myStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
115,,115,2015-06-22 00:00:00,20174.140625,20433.30078125,20174.140625,20428.189453125,140500.0,,myStrategy,115,735771.0,Broker,115,1510540.082724535,963310.7833214876,BuySell,115,,,Trades - Net Profit/Loss,115,,
116,,116,2015-06-23 00:00:00,20547.740234375,20809.419921875,20531.130859375,20809.419921875,183300.0,,myStrategy,116,735772.0,Broker,116,1510540.082724535,953098.4009268626,BuySell,116,,,Trades - Net Profit/Loss,116,,
117,,117,2015-06-24 00:00:00,20889.3203125,20952.7109375,20838.220703125,20868.029296875,166700.0,,myStrategy,117,735773.0,Broker,117,1510540.082724535,951528.3759722137,BuySell,117,,,Trades - Net Profit/Loss,117,,
118,,118,2015-06-25 00:00:00,20777.689453125,20866.580078125,20758.599609375,20771.400390625,128300.0,,myStrategy,118,735774.0,Broker,118,391957.6575131402,948380.8740426442,BuySell,118,20447.220615234375,,Trades - Net Profit/Loss,118,,-11559.065753532452
119,,119,2015-06-26 00:00:00,20758.4296875,20785.759765625,20650.0,20706.150390625,140100.0,,myStrategy,119,735775.0,Broker,119,391957.6575131402,946632.9603634616,BuySell,119,,,Trades - Net Profit/Loss,119,,
120,,120,2015-06-29 00:00:00,20305.970703125,20361.599609375,20093.16015625,20109.94921875,165300.0,,myStrategy,120,735778.0,Broker,120,391957.6575131402,930661.9537141905,BuySell,120,,,Trades - Net Profit/Loss,120,,
121,,121,2015-06-30 00:00:00,20174.609375,20243.1796875,20118.259765625,20235.73046875,168100.0,,myStrategy,121,735779.0,Broker,121,1468827.5456190398,926753.8276944696,BuySell,121,,20546.8273828125,Trades - Net Profit/Loss,121,,-20856.268552747664
122,,122,2015-07-01 00:00:00,20291.05078125,20346.740234375,20225.26953125,20329.3203125,123600.0,,myStrategy,122,735780.0,Broker,122,1468827.5456190398,924246.7477232332,BuySell,122,,,Trades - Net Profit/Loss,122,,
123,,123,2015-07-02 00:00:00,20565.939453125,20601.73046875,20479.849609375,20522.5,137800.0,,myStrategy,123,735781.0,Broker,123,1468827.5456190398,919071.8600861228,BuySell,123,,,Trades - Net Profit/Loss,123,,
124,,124,2015-07-03 00:00:00,20476.689453125,20557.509765625,20431.25,20539.7890625,145800.0,,myStrategy,124,735782.0,Broker,124,1468827.5456190398,918608.7215597781,BuySell,124,,,Trades - Net Profit/Loss,124,,
125,,125,2015-07-06 00:00:00,20200.150390625,20310.720703125,20012.23046875,20112.119140625,163700.0,,myStrategy,125,735785.0,Broker,125,1468827.5456190398,930065.1216612374,BuySell,125,,,Trades - Net Profit/Loss,125,,
126,,126,2015-07-07 00:00:00,20354.23046875,20428.0,20337.1796875,20376.58984375,139300.0,,myStrategy,126,735786.0,Broker,126,1468827.5456190398,922980.4939258321,BuySell,126,,,Trades - Net Profit/Loss,126,,
127,,127,2015-07-08 00:00:00,20282.490234375,20310.890625,19737.640625,19737.640625,207600.0,,myStrategy,127,735787.0,Broker,127,1468827.5456190398,940096.6330791822,BuySell,127,,,Trades - Net Profit/Loss,127,,
128,,128,2015-07-09 00:00:00,19422.779296875,19855.5,19115.19921875,19855.5,252900.0,,myStrategy,128,735788.0,Broker,128,1468827.5456190398,936939.4221399884,BuySell,128,,,Trades - Net Profit/Loss,128,,
129,,129,2015-07-10 00:00:00,19829.9296875,19978.240234375,19720.150390625,19779.830078125,193000.0,,myStrategy,129,735789.0,Broker,129,1468827.5456190398,938966.4641560494,BuySell,129,,,Trades - Net Profit/Loss,129,,
130,,130,2015-07-13 00:00:00,19929.919921875,20120.150390625,19911.390625,20089.76953125,139000.0,,myStrategy,130,735792.0,Broker,130,1468827.5456190398,930663.8218597195,BuySell,130,,,Trades - Net Profit/Loss,130,,
131,,131,2015-07-14 00:00:00,20355.330078125,20435.529296875,20322.19921875,20385.330078125,161800.0,,myStrategy,131,735793.0,Broker,131,1468827.5456190398,922746.360972218,BuySell,131,,,Trades - Net Profit/Loss,131,,
132,,132,2015-07-15 00:00:00,20478.849609375,20496.599609375,20401.08984375,20463.330078125,127100.0,,myStrategy,132,735794.0,Broker,132,1468827.5456190398,920656.9009419308,BuySell,132,,,Trades - Net Profit/Loss,132,,
133,,133,2015-07-16 00:00:00,20588.98046875,20612.5,20522.25,20600.119140625,136800.0,,myStrategy,133,735795.0,Broker,133,1468827.5456190398,916992.6024973898,BuySell,133,,,Trades - Net Profit/Loss,133,,
134,,134,2015-07-17 00:00:00,20646.630859375,20658.94921875,20611.220703125,20650.919921875,118100.0,,myStrategy,134,735796.0,Broker,134,364605.82443261816,917801.6162969507,BuySell,134,20302.052392578124,,Trades - Net Profit/Loss,134,,-13675.916540261032
135,,135,2015-07-21 00:00:00,20763.310546875,20850.0,20710.33984375,20841.970703125,134500.0,,myStrategy,135,735800.0,Broker,135,364605.82443261816,922919.474901784,BuySell,135,,,Trades - Net Profit/Loss,135,,
136,,136,2015-07-22 00:00:00,20657.80078125,20677.83984375,20576.189453125,20593.669921875,145400.0,,myStrategy,136,735801.0,Broker,136,364605.82443261816,916268.0062106182,BuySell,136,,,Trades - Net Profit/Loss,136,,
137,,137,2015-07-23 00:00:00,20693.5703125,20708.23046875,20648.759765625,20683.94921875,119100.0,,myStrategy,137,735802.0,Broker,137,364605.82443261816,918686.4034206532,BuySell,137,,,Trades - Net Profit/Loss,137,,
138,,138,2015-07-24 00:00:00,20603.630859375,20631.5390625,20527.779296875,20544.529296875,110700.0,,myStrategy,138,735803.0,Broker,138,364605.82443261816,914951.6296490689,BuySell,138,,,Trades - Net Profit/Loss,138,,
139,,139,2015-07-27 00:00:00,20374.05078125,20486.9296875,20278.73046875,20350.099609375,122600.0,,myStrategy,139,735806.0,Broker,139,364605.82443261816,909743.2570755759,BuySell,139,,,Trades - Net Profit/Loss,139,,
140,,140,2015-07-28 00:00:00,20188.5703125,20423.580078125,20070.619140625,20328.890625,149800.0,,myStrategy,140,735807.0,Broker,140,364605.82443261816,909175.1118815432,BuySell,140,,,Trades - Net Profit/Loss,140,,
141,,141,2015-07-29 00:00:00,20425.689453125,20425.689453125,20205.2109375,20302.91015625,132800.0,,myStrategy,141,735808.0,Broker,141,364605.82443261816,908479.1484069119,BuySell,141,,,Trades - Net Profit/Loss,141,,
142,,142,2015-07-30 00:00:00,20450.609375,20583.5703125,20443.890625,20522.830078125,181400.0,,myStrategy,142,735809.0,Broker,142,1451808.5990572313,902044.0714083008,BuySell,142,,20892.323867187497,Trades - Net Profit/Loss,142,,-8509.473280904393
143,,143,2015-07-31 00:00:00,20506.55078125,20585.240234375,20466.80078125,20585.240234375,175400.0,,myStrategy,143,735810.0,Broker,143,1451808.5990572313,900372.231318963,BuySell,143,,,Trades - Net Profit/Loss,143,,
144,,144,2015-08-03 00:00:00,20540.2109375,20562.19921875,20396.5,20548.109375,173600.0,,myStrategy,144,735813.0,Broker,144,348384.42721295636,898826.135380016,BuySell,144,20090.552499999998,,Trades - Net Profit/Loss,144,,-8110.698609831011
145,,145,2015-08-04 00:00:00,20462.1796875,20552.0390625,20448.490234375,20520.359375,166700.0,,myStrategy,145,735814.0,Broker,145,348384.42721295636,898082.7697923178,BuySell,145,,,Trades - Net Profit/Loss,145,,
146,,146,2015-08-05 00:00:00,20490.150390625,20715.48046875,20469.869140625,20614.060546875,173500.0,,myStrategy,146,735815.0,Broker,146,348384.42721295636,900592.8320157009,BuySell,146,,,Trades - Net Profit/Loss,146,,
147,,147,2015-08-06 00:00:00,20768.76953125,20817.48046875,20664.439453125,20664.439453125,167000.0,,myStrategy,147,735816.0,Broker,147,348384.42721295636,901942.3795923541,BuySell,147,,,Trades - Net Profit/Loss,147,,
148,,148,2015-08-07 00:00:00,20601.5703125,20754.0,20567.509765625,20724.560546875,147000.0,,myStrategy,148,735817.0,Broker,148,348384.42721295636,903552.900391941,BuySell,148,,,Trades - Net Profit/Loss,148,,
149,,149,2015-08-10 00:00:00,20618.310546875,20820.859375,20617.05078125,20808.689453125,138700.0,,myStrategy,149,735820.0,Broker,149,348384.42721295636,905806.5412509299,BuySell,149,,,Trades - Net Profit/Loss,149,,
150,,150,2015-08-11 00:00:00,20920.599609375,20946.9296875,20582.009765625,20720.75,159200.0,,myStrategy,150,735821.0,Broker,150,348384.42721295636,903450.8236561865,BuySell,150,,,Trades - Net Profit/Loss,150,,
151,,151,2015-08-12 00:00:00,20632.6796875,20703.19921875,20303.01953125,20392.76953125,170300.0,,myStrategy,151,735822.0,Broker,151,348384.42721295636,894664.899551469,BuySell,151,,,Trades - Net Profit/Loss,151,,
152,,152,2015-08-13 00:00:00,20392.5390625,20633.91015625,20306.98046875,20595.55078125,167400.0,,myStrategy,152,735823.0,Broker,152,1440399.091417643,888686.5252744296,BuySell,152,,20943.41880859375,Trades - Net Profit/Loss,152,,-5704.753819794118
153,,153,2015-08-14 00:00:00,20518.359375,20605.4609375,20484.669921875,20519.44921875,139400.0,,myStrategy,153,735824.0,Broker,153,1440399.091417643,890725.1300575853,BuySell,153,,,Trades - Net Profit/Loss,153,,
154,,154,2015-08-17 00:00:00,20600.16015625,20668.869140625,20541.0,20620.259765625,106600.0,,myStrategy,154,735827.0,Broker,154,1440399.091417643,888024.6222585251,BuySell,154,,,Trades - Net Profit/Loss,154,,
155,,155,2015-08-18 00:00:00,20640.58984375,20663.1796875,20545.25,20554.470703125,113100.0,,myStrategy,155,735828.0,Broker,155,1440399.091417643,889786.9763165227,BuySell,155,,,Trades - Net Profit/Loss,155,,
156,,156,2015-08-19 00:00:00,20467.490234375,20521.970703125,20218.029296875,20222.630859375,141100.0,,myStrategy,156,735829.0,Broker,156,1440399.091417643,898676.285162322,BuySell,156,,,Trades - Net Profit/Loss,156,,
157,,157,2015-08-20 00:00:00,20194.259765625,20246.470703125,20033.2890625,20033.51953125,147900.0,,myStrategy,157,735830.0,Broker,157,1440399.091417643,903742.1897955489,BuySell,157,,,Trades - Net Profit/Loss,157,,
158,,158,2015-08-21 00:00:00,19711.33984375,19737.5390625,19435.830078125,19435.830078125,189900.0,,myStrategy,158,735831.0,Broker,158,1440399.091417643,919753.064447201,BuySell,158,,,Trades - Net Profit/Loss,158,,
159,,159,2015-08-24 00:00:00,19075.05078125,19154.650390625,18498.80078125,18540.6796875,274400.0,,myStrategy,159,735834.0,Broker,159,1440399.091417643,943732.307553699,BuySell,159,,,Trades - Net Profit/Loss,159,,
160,,160,2015-08-25 00:00:00,18171.66015625,18835.349609375,17747.5,17806.69921875,335600.0,,myStrategy,160,735835.0,Broker,160,1440399.091417643,963394.138995552,BuySell,160,,,Trades - Net Profit/Loss,160,,
161,,161,2015-08-26 00:00:00,17894.2890625,18442.83984375,17714.30078125,18376.830078125,246800.0,,myStrategy,161,735836.0,Broker,161,1440399.091417643,948121.5025507146,BuySell,161,,,Trades - Net Profit/Loss,161,,
162,,162,2015-08-27 00:00:00,18680.470703125,18810.05078125,18486.4609375,18574.439453125,192100.0,,myStrategy,162,735837.0,Broker,162,1440399.091417643,942827.9526702977,BuySell,162,,,Trades - Net Profit/Loss,162,,
163,,163,2015-08-28 00:00:00,18908.73046875,19192.8203125,18901.08984375,19136.3203125,205200.0,,myStrategy,163,735838.0,Broker,163,1440399.091417643,927776.3168055869,BuySell,163,,,Trades - Net Profit/Loss,163,,
164,,164,2015-08-31 00:00:00,19006.98046875,19019.609375,18749.76953125,18890.48046875,167600.0,,myStrategy,164,735841.0,Broker,164,1440399.091417643,934361.8620282492,BuySell,164,,,Trades - Net Profit/Loss,164,,
165,,165,2015-09-01 00:00:00,18763.720703125,18777.470703125,18165.689453125,18165.689453125,176800.0,,myStrategy,165,735842.0,Broker,165,1440399.091417643,953777.5268674754,BuySell,165,,,Trades - Net Profit/Loss,165,,
166,,166,2015-09-02 00:00:00,17861.810546875,18467.439453125,17857.30078125,18095.400390625,197900.0,,myStrategy,166,735843.0,Broker,166,1440399.091417643,955660.4266964511,BuySell,166,,,Trades - Net Profit/Loss,166,,
167,,167,2015-09-03 00:00:00,18359.529296875,18481.5703125,18176.75,18182.390625,143000.0,,myStrategy,167,735844.0,Broker,167,1440399.091417643,953330.1367252732,BuySell,167,,,Trades - Net Profit/Loss,167,,
168,,168,2015-09-04 00:00:00,18312.130859375,18312.130859375,17608.169921875,17792.16015625,171100.0,,myStrategy,168,735845.0,Broker,168,1440399.091417643,963783.6106618545,BuySell,168,,,Trades - Net Profit/Loss,168,,
169,,169,2015-09-07 00:00:00,17674.8203125,18013.640625,17478.720703125,17860.470703125,164600.0,,myStrategy,169,735848.0,Broker,169,1440399.091417643,961953.7112087472,BuySell,169,,,Trades - Net Profit/Loss,169,,
170,,170,2015-09-08 00:00:00,17941.91015625,17962.560546875,17415.609375,17427.080078125,154900.0,,myStrategy,170,735849.0,Broker,170,1440399.091417643,973563.357214371,BuySell,170,,,Trades - Net Profit/Loss,170,,
171,,171,2015-09-09 00:00:00,17758.130859375,18770.509765625,17756.759765625,18770.509765625,201700.0,,myStrategy,171,735850.0,Broker,171,1440399.091417643,937575.6311178021,BuySell,171,,,Trades - Net Profit/Loss,171,,
172,,172,2015-09-10 00:00:00,18418.640625,18420.560546875,17956.150390625,18299.619140625,172700.0,,myStrategy,172,735851.0,Broker,172,1440399.091417643,950189.8252149101,BuySell,172,,,Trades - Net Profit/Loss,172,,
173,,173,2015-09-11 00:00:00,18155.7109375,18362.990234375,18124.349609375,18264.220703125,201500.0,,myStrategy,173,735852.0,Broker,173,1440399.091417643,951138.0767571006,BuySell,173,,,Trades - Net Profit/Loss,173,,
174,,174,2015-09-14 00:00:00,18341.009765625,18344.0703125,17925.08984375,17965.69921875,126500.0,,myStrategy,174,735855.0,Broker,174,461387.80108189775,942652.0374118818,BuySell,174,17656.21349609375,,Trades - Net Profit/Loss,174,56501.686934470825,
175,,175,2015-09-15 00:00:00,18082.720703125,18329.5703125,17995.98046875,18026.48046875,146400.0,,myStrategy,175,735856.0,Broker,175,461387.80108189775,944280.2424434957,BuySell,175,,,Trades - Net Profit/Loss,175,,
176,,176,2015-09-16 00:00:00,18238.150390625,18291.970703125,18094.990234375,18171.599609375,126000.0,,myStrategy,176,735857.0,Broker,176,461387.80108189775,948167.6865969002,BuySell,176,,,Trades - Net Profit/Loss,176,,
177,,177,2015-09-17 00:00:00,18361.990234375,18468.19921875,18289.630859375,18432.26953125,130900.0,,myStrategy,177,735858.0,Broker,177,461387.80108189775,955150.4991976167,BuySell,177,,,Trades - Net Profit/Loss,177,,
178,,178,2015-09-18 00:00:00,18275.48046875,18295.900390625,18069.5,18070.2109375,172000.0,,myStrategy,178,735859.0,Broker,178,461387.80108189775,945451.692014763,BuySell,178,,,Trades - Net Profit/Loss,178,,
179,,179,2015-09-24 00:00:00,17803.41015625,17865.83984375,17571.830078125,17571.830078125,167900.0,,myStrategy,179,735865.0,Broker,179,461387.80108189775,932101.0909182988,BuySell,179,,,Trades - Net Profit/Loss,179,,
180,,180,2015-09-25 00:00:00,17618.30078125,17880.509765625,17483.689453125,17880.509765625,184800.0,,myStrategy,180,735866.0,Broker,180,461387.80108189775,940369.9866771804,BuySell,180,,,Trades - Net Profit/Loss,180,,
181,,181,2015-09-28 00:00:00,17811.119140625,17886.490234375,17562.599609375,17645.109375,130800.0,,myStrategy,181,735869.0,Broker,181,461387.80108189775,934064.0929935277,BuySell,181,,,Trades - Net Profit/Loss,181,,
182,,182,2015-09-29 00:00:00,17359.380859375,17366.94921875,16901.490234375,16930.83984375,206300.0,,myStrategy,182,735870.0,Broker,182,461387.80108189775,914930.2771422612,BuySell,182,,,Trades - Net Profit/Loss,182,,
183,,183,2015-09-30 00:00:00,17193.83984375,17460.970703125,17179.400390625,17388.150390625,156500.0,,myStrategy,183,735871.0,Broker,183,1368019.210726564,902226.3230107641,BuySell,183,,17722.885263671873,Trades - Net Profit/Loss,183,,-36189.940345539435
184,,184,2015-10-01 00:00:00,17479.970703125,17831.580078125,17389.5703125,17722.419921875,161200.0,,myStrategy,184,735872.0,Broker,184,1368019.210726564,893271.9278198706,BuySell,184,,,Trades - Net Profit/Loss,184,,
185,,185,2015-10-02 00:00:00,17564.390625,17775.76953125,17537.849609375,17725.130859375,125300.0,,myStrategy,185,735873.0,Broker,185,418049.89763027057,892869.8009927443,BuySell,185,17274.781865234374,,Trades - Net Profit/Loss,185,,-21668.951725813622
186,,186,2015-10-05 00:00:00,17921.0,18079.4609375,17869.740234375,18005.490234375,120900.0,,myStrategy,186,735876.0,Broker,186,418049.89763027057,900380.0536617029,BuySell,186,,,Trades - Net Profit/Loss,186,,
187,,187,2015-10-06 00:00:00,18302.41015625,18372.720703125,18094.849609375,18186.099609375,147600.0,,myStrategy,187,735877.0,Broker,187,418049.89763027057,905218.2084073137,BuySell,187,,,Trades - Net Profit/Loss,187,,
188,,188,2015-10-07 00:00:00,18168.19921875,18379.23046875,18043.080078125,18322.98046875,160800.0,,myStrategy,188,735878.0,Broker,188,418049.89763027057,908884.9659018703,BuySell,188,,,Trades - Net Profit/Loss,188,,
189,,189,2015-10-08 00:00:00,18310.619140625,18400.689453125,18121.6796875,18141.169921875,158300.0,,myStrategy,189,735879.0,Broker,189,418049.89763027057,904014.6342252041,BuySell,189,,,Trades - Net Profit/Loss,189,,
190,,190,2015-10-09 00:00:00,18281.509765625,18438.669921875,18184.9609375,18438.669921875,185000.0,,myStrategy,190,735880.0,Broker,190,418049.89763027057,911984.049084312,BuySell,190,,,Trades - Net Profit/Loss,190,,
191,,191,2015-10-13 00:00:00,18335.150390625,18359.7109375,18223.80078125,18234.740234375,144300.0,,myStrategy,191,735884.0,Broker,191,418049.89763027057,906521.1909943096,BuySell,191,,,Trades - Net Profit/Loss,191,,
192,,192,2015-10-14 00:00:00,18106.66015625,18126.390625,17831.529296875,17891.0,145000.0,,myStrategy,192,735885.0,Broker,192,418049.89763027057,897313.0950901033,BuySell,192,,,Trades - Net Profit/Loss,192,,
193,,193,2015-10-15 00:00:00,17804.91015625,18170.669921875,17758.119140625,18096.900390625,131700.0,,myStrategy,193,735886.0,Broker,193,418049.89763027057,902828.7442751218,BuySell,193,,,Trades - Net Profit/Loss,193,,
194,,194,2015-10-16 00:00:00,18300.830078125,18397.51953125,18238.779296875,18291.80078125,129600.0,,myStrategy,194,735887.0,Broker,194,418049.89763027057,908049.7260199717,BuySell,194,,,Trades - Net Profit/Loss,194,,
195,,195,2015-10-19 00:00:00,18282.779296875,18314.08984375,18078.4296875,18131.23046875,121300.0,,myStrategy,195,735890.0,Broker,195,418049.89763027057,903748.3766607477,BuySell,195,,,Trades - Net Profit/Loss,195,,
196,,196,2015-10-20 00:00:00,18245.5390625,18253.130859375,18147.98046875,18207.150390625,118800.0,,myStrategy,196,735891.0,Broker,196,418049.89763027057,905782.1156640854,BuySell,196,,,Trades - Net Profit/Loss,196,,
197,,197,2015-10-21 00:00:00,18167.640625,18605.41015625,18167.640625,18554.279296875,142900.0,,myStrategy,197,735892.0,Broker,197,418049.89763027057,915080.9871380168,BuySell,197,,,Trades - Net Profit/Loss,197,,
198,,198,2015-10-22 00:00:00,18443.689453125,18579.140625,18376.009765625,18435.869140625,123900.0,,myStrategy,198,735893.0,Broker,198,418049.89763027057,911909.0218987294,BuySell,198,,,Trades - Net Profit/Loss,198,,
199,,199,2015-10-23 00:00:00,18762.650390625,18915.640625,18746.609375,18825.30078125,147500.0,,myStrategy,199,735894.0,Broker,199,418049.89763027057,922341.0968681534,BuySell,199,,,Trades - Net Profit/Loss,199,,
200,,200,2015-10-26 00:00:00,19036.130859375,19088.759765625,18937.44921875,18947.119140625,121800.0,,myStrategy,200,735897.0,Broker,200,418049.89763027057,925604.3608792973,BuySell,200,,,Trades - Net Profit/Loss,200,,
201,,201,2015-10-27 00:00:00,18961.16015625,18964.990234375,18760.7890625,18777.0390625,123300.0,,myStrategy,201,735898.0,Broker,201,418049.89763027057,921048.2644024985,BuySell,201,,,Trades - Net Profit/Loss,201,,
202,,202,2015-10-28 00:00:00,18826.939453125,18925.509765625,18815.119140625,18903.01953125,110200.0,,myStrategy,202,735899.0,Broker,202,418049.89763027057,924423.0227877544,BuySell,202,,,Trades - Net Profit/Loss,202,,
203,,203,2015-10-29 00:00:00,19046.16015625,19080.890625,18809.48046875,18935.7109375,178200.0,,myStrategy,203,735900.0,Broker,203,418049.89763027057,925298.758514591,BuySell,203,,,Trades - Net Profit/Loss,203,,
204,,204,2015-10-30 00:00:00,18924.310546875,19202.33984375,18784.689453125,19083.099609375,182000.0,,myStrategy,204,735901.0,Broker,204,418049.89763027057,929246.9987556157,BuySell,204,,,Trades - Net Profit/Loss,204,,
205,,205,2015-11-02 00:00:00,18827.109375,18861.109375,18641.220703125,18683.240234375,148300.0,,myStrategy,205,735904.0,Broker,205,418049.89763027057,918535.5861684605,BuySell,205,,,Trades - Net Profit/Loss,205,,
206,,206,2015-11-04 00:00:00,18941.3203125,19151.890625,18926.91015625,18926.91015625,157000.0,,myStrategy,206,735906.0,Broker,206,418049.89763027057,925063.0036343709,BuySell,206,,,Trades - Net Profit/Loss,206,,
207,,207,2015-11-05 00:00:00,19029.439453125,19167.08984375,18995.9609375,19116.41015625,145900.0,,myStrategy,207,735907.0,Broker,207,418049.89763027057,930139.3199900043,BuySell,207,,,Trades - Net Profit/Loss,207,,
208,,208,2015-11-06 00:00:00,19194.33984375,19294.150390625,19164.859375,19265.599609375,121300.0,,myStrategy,208,735908.0,Broker,208,418049.89763027057,934135.7994675054,BuySell,208,,,Trades - Net Profit/Loss,208,,
209,,209,2015-11-09 00:00:00,19411.509765625,19684.41015625,19389.740234375,19642.740234375,168800.0,,myStrategy,209,735911.0,Broker,209,418049.89763027057,944238.6233359028,BuySell,209,,,Trades - Net Profit/Loss,209,,
210,,210,2015-11-10 00:00:00,19457.05078125,19674.05078125,19457.05078125,19671.259765625,131200.0,,myStrategy,210,735912.0,Broker,210,418049.89763027057,945002.6030875618,BuySell,210,,,Trades - Net Profit/Loss,210,,
211,,211,2015-11-11 00:00:00,19602.009765625,19724.119140625,19602.009765625,19691.390625,131300.0,,myStrategy,211,735913.0,Broker,211,418049.89763027057,945541.8675239643,BuySell,211,,,Trades - Net Profit/Loss,211,,
212,,212,2015-11-12 00:00:00,19644.650390625,19725.830078125,19597.990234375,19697.76953125,123500.0,,myStrategy,212,735914.0,Broker,212,418049.89763027057,945712.7453399429,BuySell,212,,,Trades - Net Profit/Loss,212,,
213,,213,2015-11-13 00:00:00,19495.259765625,19601.490234375,19388.91015625,19596.91015625,139100.0,,myStrategy,213,735915.0,Broker,213,418049.89763027057,943010.9295355551,BuySell,213,,,Trades - Net Profit/Loss,213,,
